condition,slurm_id,prior_range,tmax,n_summary_dims,a_var,sd_r_var,tau_prior,a_prior,A_prior,mu_c_prior,b_prior,mu_r_prior,sd_r_prior,x0_var,A_prior_shape,A_prior_rate,A_prior_mean,A_prior_sd,tau_prior_shape,tau_prior_rate,tau_prior_mean,tau_prior_sd,mu_c_prior_shape,mu_c_prior_rate,mu_c_prior_mean,mu_c_prior_sd,b_prior_shape,b_prior_rate,b_prior_mean,b_prior_sd,mu_r_prior_shape,mu_r_prior_rate,mu_r_prior_mean,mu_r_prior_sd,sd_r_prior_shape,sd_r_prior_rate,sd_r_prior_mean,sd_r_prior_sd,a_value,a_prior_shape,a_prior_rate,a_prior_shift,a_prior_mean,a_prior_sd,link_function,normal_restriction,attention_setting_key_dim,num_heads,num_inducing_points,num_seeds,num_dense_fc,dense_setting_units,dense_setting_activation,coupling_design,n_coupling_layers,n_epochs,learning_rate,max_obs,batch_size,use_layer_norm,n_iterations,alphas_in_dir_cond,category,dropout
51,NA,MA,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,43,16,NA,NA,80,34,NA,NA,0.5,0.175,NA,NA,100,28,NA,NA,348,88,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,8,32,4,2,64,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
52,NA,MA,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,43,16,NA,NA,80,34,NA,NA,0.5,0.175,NA,NA,100,28,NA,NA,348,88,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,64,8,32,4,2,64,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
53,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,64,4,32,4,2,64,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
54,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,64,8,32,4,2,64,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
55,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,8,32,4,2,64,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
56,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,4,2,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
57,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,64,4,32,4,2,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
58,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,8,32,4,2,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
59,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,64,8,32,4,2,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
60,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,8,32,8,2,64,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
61,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
62,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,64,4,32,8,2,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
63,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,8,32,8,2,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
64,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,64,8,32,8,2,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
65,NA,MA,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,43,16,NA,NA,80,34,NA,NA,0.5,0.175,NA,NA,100,28,NA,NA,348,88,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,4,2,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
66,NA,MA,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,43,16,NA,NA,80,34,NA,NA,0.5,0.175,NA,NA,100,28,NA,NA,348,88,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,64,4,32,4,2,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
67,NA,MA,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,43,16,NA,NA,80,34,NA,NA,0.5,0.175,NA,NA,100,28,NA,NA,348,88,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,8,32,4,2,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
68,NA,MA,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,43,16,NA,NA,80,34,NA,NA,0.5,0.175,NA,NA,100,28,NA,NA,348,88,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,64,8,32,4,2,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
69,NA,MA,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,43,16,NA,NA,80,34,NA,NA,0.5,0.175,NA,NA,100,28,NA,NA,348,88,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,64,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
70,NA,MA,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,43,16,NA,NA,80,34,NA,NA,0.5,0.175,NA,NA,100,28,NA,NA,348,88,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,64,4,32,8,2,64,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
71,NA,MA,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,43,16,NA,NA,80,34,NA,NA,0.5,0.175,NA,NA,100,28,NA,NA,348,88,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,8,32,8,2,64,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
72,NA,MA,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,43,16,NA,NA,80,34,NA,NA,0.5,0.175,NA,NA,100,28,NA,NA,348,88,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,64,8,32,8,2,64,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
73,NA,MA,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,43,16,NA,NA,80,34,NA,NA,0.5,0.175,NA,NA,100,28,NA,NA,348,88,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,8,2,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
74,NA,MA,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,43,16,NA,NA,80,34,NA,NA,0.5,0.175,NA,NA,100,28,NA,NA,348,88,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,64,4,32,8,2,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
75,NA,MA,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,43,16,NA,NA,80,34,NA,NA,0.5,0.175,NA,NA,100,28,NA,NA,348,88,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,8,32,8,2,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
76,NA,MA,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,43,16,NA,NA,80,34,NA,NA,0.5,0.175,NA,NA,100,28,NA,NA,348,88,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,64,8,32,8,2,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
77,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,1,2,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
78,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,64,4,32,1,2,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
79,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,64,8,32,1,2,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
80,NA,MA,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,43,16,NA,NA,80,34,NA,NA,0.5,0.175,NA,NA,100,28,NA,NA,348,88,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,1,2,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
81,NA,MA,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,43,16,NA,NA,80,34,NA,NA,0.5,0.175,NA,NA,100,28,NA,NA,348,88,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,64,4,32,1,2,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
82,NA,MA,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,43,16,NA,NA,80,34,NA,NA,0.5,0.175,NA,NA,100,28,NA,NA,348,88,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,8,32,1,2,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
83,NA,MA,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,43,16,NA,NA,80,34,NA,NA,0.5,0.175,NA,NA,100,28,NA,NA,348,88,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,64,8,32,1,2,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
84,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,1,2,64,relu,spline,12,50,0.0005,2000,16,FALSE,1000,yes,NA,0
85,NA,MA,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,43,16,NA,NA,80,34,NA,NA,0.5,0.175,NA,NA,100,28,NA,NA,348,88,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,64,8,32,4,2,64,relu,spline,12,100,0.0005,2000,32,FALSE,1000,yes,NA,0
86,NA,MA,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,43,16,NA,NA,80,34,NA,NA,0.5,0.175,NA,NA,100,28,NA,NA,348,88,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,128,8,32,4,2,64,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
87,NA,MA,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,43,16,NA,NA,80,34,NA,NA,0.5,0.175,NA,NA,100,28,NA,NA,348,88,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,128,4,32,4,2,64,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
88,NA,MA,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,43,16,NA,NA,80,34,NA,NA,0.5,0.175,NA,NA,100,28,NA,NA,348,88,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,128,8,32,8,2,64,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
89,NA,MA,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,43,16,NA,NA,80,34,NA,NA,0.5,0.175,NA,NA,100,28,NA,NA,348,88,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,128,4,32,8,2,64,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
90,NA,MA,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,43,16,NA,NA,80,34,NA,NA,0.5,0.175,NA,NA,100,28,NA,NA,348,88,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,128,8,32,4,2,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
91,NA,MA,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,43,16,NA,NA,80,34,NA,NA,0.5,0.175,NA,NA,100,28,NA,NA,348,88,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,128,4,32,4,2,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
92,NA,MA,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,43,16,NA,NA,80,34,NA,NA,0.5,0.175,NA,NA,100,28,NA,NA,348,88,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,128,8,32,8,2,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
93,NA,MA,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,43,16,NA,NA,80,34,NA,NA,0.5,0.175,NA,NA,100,28,NA,NA,348,88,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,128,4,32,8,2,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
94,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,128,8,32,4,2,64,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
95,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,128,4,32,4,2,64,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
96,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,128,8,32,8,2,64,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
97,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,128,4,32,8,2,64,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
98,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,128,8,32,4,2,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
99,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,128,4,32,4,2,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
100,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,128,8,32,8,2,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
101,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,128,4,32,8,2,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
102,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,1,2,64,relu,spline,12,50,0.0005,2000,32,TRUE,1000,yes,NA,0
103,NA,mixed1,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,34,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,1,2,64,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
104,NA,mixed2,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,34,NA,NA,0.5,0.175,NA,NA,100,28,NA,NA,348,88,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,1,2,64,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
105,NA,MA,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,43,16,NA,NA,80,34,NA,NA,0.5,0.175,NA,NA,100,28,NA,NA,348,88,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,64,8,32,8,4,128,relu,spline,12,100,0.0005,2000,32,FALSE,1000,yes,NA,0
106,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,1,2,64,relu,spline,12,100,0.0005,2000,32,FALSE,1000,yes,NA,0
107,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,1,2,64,relu,spline,12,100,0.0005,2000,16,FALSE,1000,yes,NA,0
108,NA,MA,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,43,16,NA,NA,80,34,NA,NA,0.5,0.175,NA,NA,100,28,NA,NA,348,88,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,64,8,32,8,4,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
109,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,1,2,64,relu,spline,12,100,0.0005,1000,16,FALSE,1000,yes,NA,0
110,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,1,2,64,relu,spline,12,200,0.0005,2000,16,FALSE,1000,yes,NA,0
111,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,1,2,64,relu,spline,12,200,0.0005,1000,16,FALSE,1000,yes,NA,0
112,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,1,2,64,relu,spline,8,50,0.0005,2000,32,FALSE,1000,yes,NA,0
113,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,1,2,64,relu,spline,16,50,0.0005,2000,32,FALSE,1000,yes,NA,0
114,NA,default,1200,10,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,1,2,64,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
115,NA,default,1200,20,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,1,2,64,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
116,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,1,2,64,relu,spline,12,50,0.001,2000,32,FALSE,1000,yes,NA,0
117,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,1,2,64,relu,spline,12,100,0.001,2000,32,FALSE,1000,yes,NA,0
118,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,1,2,64,relu,spline,12,100,0.0005,1000,32,FALSE,1000,yes,NA,0
119,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,1,4,64,relu,spline,12,100,0.0005,2000,32,FALSE,1000,yes,NA,0
120,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,1,4,128,relu,spline,12,50,0.0005,2000,32,FALSE,1000,yes,NA,0
121,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,1,4,128,relu,spline,12,100,0.0005,2000,32,FALSE,1000,yes,NA,0
122,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,1,2,64,relu,spline,12,100,0.0005,2000,32,FALSE,500,yes,NA,0
123,NA,default,1200,32,fixed,fixed,normal,fixed,normal,normal,normal,normal,normal,fixed,NA,NA,40,12,NA,NA,80,20,NA,NA,0.5,0.15,NA,NA,80,15,NA,NA,300,32,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,positive_only,32,4,32,1,2,64,relu,spline,12,200,0.0005,2000,32,FALSE,250,yes,NA,0
