participant,rt,accuracy,congruency_num,spacing_num,n_trial_experiment
6109,0.4718,1,0,1,91
6109,0.6996,1,1,1,93
6109,0.4015,1,1,1,94
6109,0.4821,1,1,1,95
6109,0.4567,1,1,1,97
6109,0.6715,1,1,1,101
6109,0.4574,1,0,1,102
6109,0.4724,1,0,1,104
6109,0.4088,1,1,1,105
6109,0.3875,1,1,1,110
6109,0.5062,1,1,1,111
6109,0.4933,1,0,1,112
6109,0.4111,1,0,1,114
6109,0.3982,1,0,1,115
6109,0.4423,1,1,1,117
6109,0.7237,1,1,1,118
6109,0.4186,1,1,1,120
6109,0.4671,1,0,1,121
6109,0.3824,1,0,1,122
6109,0.3634,1,0,1,123
6109,0.4389,1,1,1,124
6109,0.4142,1,0,1,126
6109,0.3405,1,0,1,1
6109,0.3171,0,1,1,4
6109,0.3726,1,0,1,5
6109,0.4086,1,0,1,6
6109,0.4112,0,1,1,7
6109,0.4373,1,1,1,9
6109,0.3849,1,1,1,11
6109,0.363,1,0,1,13
6109,0.368,1,1,1,15
6109,0.3666,1,1,1,16
6109,0.4354,1,0,1,18
6109,0.4899,1,1,1,19
6109,0.5404,1,1,1,20
6109,0.6069,1,0,1,21
6109,0.5762,1,1,1,22
6109,0.3796,1,0,1,24
6109,0.4702,1,0,1,25
6109,0.4264,1,1,1,26
6109,0.4567,1,1,1,27
6109,0.3364,1,0,1,28
6109,0.4182,1,0,1,29
6109,0.3953,1,0,1,33
6109,0.4431,1,0,1,35
6109,0.4708,1,1,1,37
6109,0.3979,1,0,1,39
6109,0.3805,1,0,1,40
6109,0.4423,1,1,1,41
6109,0.5573,1,0,1,42
6109,0.3434,0,1,1,43
6109,0.5325,1,1,1,44
6109,0.6046,1,1,1,45
6109,0.6404,1,1,1,46
6109,0.4213,1,0,1,47
6109,0.3476,1,1,1,48
6109,0.3389,1,0,1,49
6109,0.4131,1,0,1,51
6109,0.3059,1,0,1,53
6109,0.5304,1,1,1,54
6109,0.3832,1,0,1,57
6109,0.3651,1,0,1,58
6109,0.3233,0,0,1,60
6109,0.5084,1,1,1,61
6109,0.395,1,0,1,63
6109,0.4819,1,0,1,64
6109,0.4115,1,1,1,65
6109,0.4457,0,1,1,66
6109,0.521,0,1,1,70
6109,0.3742,1,0,1,72
6109,0.3604,1,0,1,73
6109,0.42,1,0,1,75
6109,0.5051,1,0,1,79
6109,0.5795,1,0,1,81
6109,0.589,1,0,1,82
6109,0.4664,1,1,1,85
6109,0.3643,1,0,1,87
6109,0.4107,1,0,1,88
6109,0.4871,1,1,1,91
6109,0.3853,1,0,1,92
6109,0.3134,1,1,1,93
6109,0.3944,1,1,1,95
6109,0.3143,1,0,1,96
6109,0.3425,1,0,1,98
6109,0.4138,1,1,1,99
6109,0.4188,1,0,1,100
6109,0.6972,1,1,1,101
6109,0.4852,1,0,1,102
6109,0.3877,1,1,1,103
6109,0.3362,1,0,1,106
6109,0.5314,1,1,1,107
6109,0.3652,1,1,1,108
6109,0.4366,1,1,1,110
6109,0.3622,1,1,1,112
6109,0.4591,1,1,1,113
6109,0.3439,1,0,1,114
6109,0.3651,0,1,1,115
6109,0.4714,1,0,1,116
6109,0.3707,1,1,1,118
6109,0.3242,0,1,1,119
6109,0.4378,1,1,1,121
6109,0.4347,1,1,1,123
6109,0.5558,1,0,1,124
6109,0.3899,1,0,1,127
6214,0.4644,1,1,1,1
6214,0.447,1,0,1,2
6214,0.3528,1,0,1,3
6214,0.4402,1,0,1,4
6214,0.404,1,1,1,6
6214,0.3415,1,1,1,7
6214,0.3805,1,0,1,8
6214,0.3493,1,0,1,9
6214,0.4354,1,1,1,10
6214,0.4185,1,1,1,11
6214,0.3572,1,0,1,16
6214,0.3416,1,0,1,17
6214,0.3935,1,0,1,18
6214,0.4388,1,0,1,19
6214,0.3714,0,0,1,20
6214,0.6864,1,1,1,23
6214,0.4901,1,1,1,24
6214,0.4078,1,0,1,29
6214,0.5272,1,1,1,30
6214,0.4742,1,1,1,31
6214,0.4382,1,1,1,32
6214,0.6116,1,1,1,35
6214,0.5646,1,0,1,36
6214,0.418,1,1,1,37
6214,0.6147,1,0,1,38
6214,0.5485,1,1,1,39
6214,0.6405,1,1,1,40
6214,0.4854,1,0,1,41
6214,0.3449,1,0,1,44
6214,0.5488,1,1,1,47
6214,0.5072,1,0,1,48
6214,0.3746,1,0,1,49
6214,0.3729,1,0,1,50
6214,0.5487,1,0,1,52
6214,0.468,1,1,1,54
6214,0.4402,1,1,1,55
6214,0.3647,1,0,1,56
6214,0.4064,1,1,1,58
6214,0.4236,1,1,1,59
6214,0.5024,1,0,1,62
6214,0.3768,1,0,1,63
6214,0.4108,1,1,1,65
6214,0.5089,1,1,1,66
6214,0.3563,1,1,1,67
6214,0.3244,1,1,1,68
6214,0.3753,1,0,1,69
6214,0.5089,1,0,1,70
6214,0.4146,1,0,1,72
6214,0.4243,0,1,1,73
6214,0.4825,1,0,1,74
6214,0.465,1,1,1,75
6214,0.525,1,0,1,76
6214,0.5755,1,0,1,78
6214,0.5589,1,0,1,79
6214,0.4319,1,0,1,81
6214,0.5253,1,0,1,82
6214,0.4973,1,1,1,83
6214,0.5639,1,1,1,85
6214,0.4022,1,0,1,89
6214,0.3671,1,0,1,90
6214,0.3767,1,1,1,91
6214,0.4733,1,1,1,92
6214,0.4734,1,1,1,93
6214,0.4238,1,0,1,95
6214,0.4578,1,1,1,96
6214,0.342,1,0,1,97
6214,0.4144,1,1,1,98
6214,0.4744,1,1,1,99
6214,0.3565,1,1,1,100
6214,0.3412,1,1,1,105
6214,0.6133,1,1,1,107
6214,0.3654,1,0,1,108
6214,0.4925,1,1,1,109
6214,0.4363,1,0,1,111
6214,0.4993,1,1,1,112
6214,0.4895,1,1,1,113
6214,0.3688,1,0,1,114
6214,0.3341,1,0,1,116
6214,0.5021,1,1,1,118
6214,0.4714,1,0,1,122
6214,0.4422,1,1,1,123
6214,0.4188,1,1,1,124
6214,0.3741,0,0,1,126
6214,0.5026,1,0,1,127
6214,0.5798,1,1,1,0
6214,0.3804,1,0,1,1
6214,0.3666,0,1,1,2
6214,0.4734,1,0,1,3
6214,0.4249,1,0,1,4
6214,0.5315,1,1,1,7
6214,0.5229,1,1,1,8
6214,0.3953,1,0,1,9
6214,0.3901,1,0,1,11
6214,0.3746,1,0,1,12
6214,0.5015,1,1,1,14
6214,0.3526,1,0,1,16
6214,0.5589,1,1,1,17
6214,0.3999,1,1,1,18
6214,0.3498,1,0,1,19
6214,0.3806,1,1,1,21
6214,0.4088,1,0,1,22
6214,0.5513,1,1,1,23
6214,0.4647,1,1,1,25
6214,0.5442,1,1,1,29
6214,0.4748,1,1,1,30
6214,0.4977,1,1,1,32
6214,0.6189,1,1,1,34
6214,0.5646,1,1,1,35
6214,0.4744,1,1,1,36
6214,0.5065,1,1,1,38
6214,0.6257,1,0,1,39
6214,0.3631,1,1,1,42
6214,0.3688,1,1,1,43
6214,0.45,1,0,1,46
6214,0.35,1,0,1,47
6214,0.4243,1,1,1,48
6214,0.4026,1,0,1,49
6214,0.3666,1,0,1,50
6214,0.5184,1,0,1,51
6214,0.3545,1,1,1,52
6214,0.649,1,0,1,53
6214,0.3662,1,1,1,54
6214,0.4356,1,1,1,59
6214,0.3905,1,1,1,60
6214,0.5354,1,1,1,62
6214,0.588,1,1,1,63
6214,0.461,1,0,1,64
6214,0.4191,1,0,1,66
6214,0.3404,1,0,1,67
6214,0.3554,1,0,1,68
6214,0.3755,1,1,1,69
6214,0.4031,1,1,1,70
6214,0.5345,1,1,1,71
6214,0.3414,1,0,1,72
6214,0.3483,0,1,1,76
6214,0.3919,1,0,1,77
6214,0.3781,1,0,1,78
6214,0.3632,1,0,1,81
6214,0.377,1,0,1,82
6214,0.4006,1,1,1,83
6214,0.3298,1,0,1,84
6214,0.4962,1,0,1,86
6214,0.369,1,0,1,87
6214,0.3734,1,0,1,88
6214,0.5004,1,1,1,90
6214,0.5483,1,0,1,91
6214,0.3668,1,0,1,93
6214,0.4187,1,0,1,95
6214,0.3508,1,0,1,96
6214,0.3615,1,0,1,97
6214,0.5441,1,1,1,98
6214,0.356,1,0,1,101
6214,0.3733,1,0,1,102
6214,0.7516,1,0,1,103
6214,0.3077,1,0,1,104
6214,0.4345,0,1,1,105
6214,0.5704,1,1,1,107
6214,0.3326,1,0,1,108
6214,0.4176,1,0,1,109
6214,0.4502,1,1,1,110
6214,0.3901,0,1,1,112
6214,0.5002,1,1,1,117
6214,0.4498,1,1,1,120
6214,0.3912,1,1,1,123
6214,0.4857,1,1,1,124
6214,0.4998,1,0,1,125
6214,0.5074,1,0,1,126
6214,0.5549,1,1,1,127
6214,0.5092,1,1,1,1
6214,0.4326,1,1,1,2
6214,0.3596,1,0,1,3
6214,0.3609,0,1,1,5
6214,0.3957,1,0,1,8
6214,0.4485,1,1,1,9
6214,0.4416,1,1,1,10
6214,0.4417,1,1,1,12
6214,0.3999,1,0,1,15
6214,0.4036,1,0,1,16
6214,0.436,1,0,1,17
6214,0.4149,1,1,1,18
6214,0.3818,1,0,1,19
6214,0.4063,1,0,1,22
6214,0.3679,1,1,1,23
6214,0.3602,1,1,1,24
6214,0.5157,1,0,1,26
6214,0.3874,1,0,1,27
6214,0.4272,1,1,1,28
6214,0.438,1,0,1,29
6214,0.3444,1,0,1,30
6214,0.3389,1,0,1,31
6214,0.482,1,1,1,32
6214,0.4404,1,1,1,33
6214,0.4355,1,1,1,35
6214,0.3936,1,0,1,36
6214,0.4226,1,0,1,37
6214,0.3763,1,0,1,38
6214,0.3327,1,0,1,40
6214,0.3578,1,0,1,41
6214,0.3813,1,1,1,42
6214,0.3655,1,0,1,43
6214,0.4245,1,0,1,45
6214,0.4483,1,1,1,48
6214,0.3848,1,0,1,50
6214,0.4943,1,0,1,54
6214,0.4544,1,1,1,55
6214,0.4655,1,1,1,60
6214,0.3491,1,0,1,61
6214,0.5425,1,1,1,62
6214,0.5927,1,1,1,63
6214,0.401,1,0,1,64
6214,0.5024,1,1,1,68
6214,0.392,1,0,1,69
6214,0.4997,1,1,1,70
6214,0.3212,1,0,1,71
6214,0.392,1,0,1,72
6214,0.567,1,1,1,73
6214,0.4993,1,1,1,74
6214,0.4526,1,1,1,75
6214,0.4033,1,0,1,77
6214,0.591,1,0,1,78
6214,0.498,1,1,1,79
6214,0.366,1,0,1,80
6214,0.6086,1,1,1,81
6214,0.3418,0,1,1,84
6214,0.4095,1,1,1,86
6214,0.427,1,0,1,88
6214,0.4412,1,1,1,92
6214,0.3754,1,0,1,93
6214,0.3506,1,0,1,94
6214,0.3582,1,0,1,95
6214,0.3688,1,0,1,96
6214,0.4258,1,1,1,98
6214,0.3121,0,1,1,102
6214,0.3722,1,0,1,103
6214,0.5085,1,1,1,105
6214,0.4519,1,1,1,106
6214,0.5354,1,1,1,107
6214,0.4248,1,0,1,108
6214,0.3833,1,0,1,109
6214,0.3243,1,1,1,110
6214,0.3285,1,1,1,111
6214,0.3765,1,0,1,112
6214,0.4198,1,0,1,117
6214,0.4623,1,1,1,118
6214,0.3855,1,1,1,119
6214,0.3757,1,0,1,120
6214,0.3753,1,1,1,121
6214,0.3256,1,0,1,122
6214,0.7476,1,1,1,124
6214,0.3865,1,0,1,125
6214,0.3931,1,1,1,126
6214,0.5072,1,1,1,127
6214,0.4985,1,1,1,2
6214,0.4236,1,1,1,3
6214,0.3745,1,0,1,4
6214,0.3815,1,0,1,5
6214,0.414,1,1,1,6
6214,0.3348,1,0,1,7
6214,0.5318,1,1,1,8
6214,0.398,1,1,1,9
6214,0.3829,1,1,1,11
6214,0.3749,1,1,1,13
6214,0.4425,1,0,1,14
6214,0.352,1,0,1,15
6214,0.3738,1,0,1,16
6214,0.5585,1,1,1,17
6214,0.3406,1,1,1,18
6214,0.4308,1,1,1,21
6214,0.4488,1,1,1,27
6214,0.3723,1,1,1,28
6214,0.3694,1,0,1,31
6214,0.3786,0,1,1,33
6214,0.3696,1,0,1,36
6214,0.3739,1,0,1,37
6214,0.3794,1,1,1,40
6214,0.3874,1,0,1,41
6214,0.3575,1,0,1,42
6214,0.3714,1,1,1,44
6214,0.3204,1,0,1,45
6214,0.3454,1,0,1,46
6214,0.4534,1,1,1,47
6214,0.375,1,1,1,48
6214,0.3544,0,1,1,49
6214,0.321,1,0,1,50
6214,0.3558,1,0,1,52
6214,0.3963,1,0,1,55
6214,0.5036,1,1,1,56
6214,0.4861,1,1,1,57
6214,0.4933,1,1,1,59
6214,0.5605,1,1,1,63
6214,0.4152,1,0,1,64
6214,0.3826,1,0,1,68
6214,0.4959,1,1,1,69
6214,0.3907,1,0,1,70
6214,0.3896,1,0,1,71
6214,0.3304,1,0,1,72
6214,0.3761,1,1,1,73
6214,0.5245,1,1,1,74
6214,0.4425,1,1,1,75
6214,0.4353,0,1,1,77
6214,0.3674,1,0,1,78
6214,0.3739,1,0,1,79
6214,0.6099,1,0,1,80
6214,0.3452,1,0,1,81
6214,0.3948,1,0,1,82
6214,0.5256,1,1,1,85
6214,0.3913,1,0,1,86
6214,0.5243,1,1,1,88
6214,0.3857,1,0,1,90
6214,0.4905,1,1,1,92
6214,0.5028,1,0,1,93
6214,0.5254,1,1,1,95
6214,0.465,1,0,1,98
6214,0.4758,1,0,1,99
6214,0.3587,0,1,1,100
6214,0.5234,1,1,1,102
6214,0.5076,1,1,1,104
6214,0.4691,1,1,1,105
6214,0.392,1,0,1,106
6214,0.4243,1,0,1,107
6214,0.5151,1,1,1,109
6214,0.5199,1,1,1,110
6214,0.4574,1,1,1,111
6214,0.3596,1,0,1,112
6214,0.4737,1,0,1,115
6214,0.3934,1,0,1,117
6214,0.4757,1,1,1,118
6214,0.3854,1,1,1,119
6214,0.42,1,1,1,120
6214,0.3438,1,0,1,121
6214,0.4747,1,0,1,122
6214,0.3205,0,1,1,123
6214,0.4931,1,0,1,124
6214,0.382,1,0,1,125
6214,0.4575,1,0,1,126
6214,0.3246,1,0,1,127
6214,0.4523,1,1,1,2
6214,0.3797,1,1,1,4
6214,0.3278,1,0,1,5
6214,0.3573,1,0,1,6
6214,0.3441,1,0,1,7
6214,0.3523,1,0,1,8
6214,0.3421,1,0,1,9
6214,0.2983,1,0,1,10
6214,0.3427,1,0,1,13
6214,0.3302,1,0,1,14
6214,0.4511,1,1,1,15
6214,0.3417,0,1,1,16
6214,0.4577,1,1,1,17
6214,0.3523,1,0,1,18
6214,0.4151,1,1,1,19
6214,0.3756,1,1,1,20
6214,0.3598,1,0,1,22
6214,0.4087,1,1,1,23
6214,0.3411,1,0,1,24
6214,0.3318,0,1,1,25
6214,0.4689,1,1,1,26
6214,0.345,1,0,1,27
6214,0.3372,1,0,1,28
6214,0.5083,1,0,1,29
6214,0.3591,1,0,1,30
6214,0.4054,1,1,1,33
6214,0.4741,1,1,1,34
6214,0.4693,1,1,1,37
6214,0.3747,1,0,1,39
6214,0.4856,1,1,1,41
6214,0.4473,1,1,1,42
6214,0.4298,1,1,1,43
6214,0.3307,1,0,1,45
6214,0.3975,1,0,1,46
6214,0.4362,1,1,1,48
6214,0.4292,1,0,1,51
6214,0.3931,1,0,1,52
6214,0.3907,1,0,1,53
6214,0.3487,1,0,1,54
6214,0.3728,1,0,1,57
6214,0.3908,1,0,1,58
6214,0.459,1,0,1,59
6214,0.38,1,1,1,61
6214,0.4721,1,1,1,62
6214,0.4278,1,0,1,65
6214,0.4623,1,1,1,67
6214,0.3452,0,1,1,69
6214,0.4739,1,1,1,70
6214,0.5659,1,0,1,71
6214,0.3928,1,0,1,72
6214,0.3824,1,1,1,73
6214,0.441,1,1,1,82
6214,0.4912,1,1,1,84
6214,0.4096,0,1,1,86
6214,0.3932,1,0,1,87
6214,0.5997,1,1,1,89
6214,0.6247,1,1,1,90
6214,0.4489,1,0,1,91
6214,0.4291,0,0,1,92
6214,0.3915,1,0,1,93
6214,0.3998,1,1,1,94
6214,0.3825,1,0,1,96
6214,0.4077,1,0,1,97
6214,0.4714,0,1,1,98
6214,0.3926,1,0,1,100
6214,0.3944,1,0,1,101
6214,0.5452,1,1,1,103
6214,0.3181,1,0,1,105
6214,0.4499,1,1,1,106
6214,0.4616,1,1,1,107
6214,0.4013,1,1,1,108
6214,0.4359,1,0,1,109
6214,0.4238,1,0,1,112
6214,0.4224,1,0,1,113
6214,0.5754,1,1,1,114
6214,0.4451,1,1,1,115
6214,0.5111,1,1,1,117
6214,0.3807,1,1,1,118
6214,0.4002,1,0,1,119
6214,0.3572,1,0,1,121
6214,0.393,0,1,1,122
6214,0.4673,1,1,1,123
6214,0.4657,1,1,1,126
6214,0.5741,1,1,1,127
6214,0.3882,1,1,1,0
6214,0.3911,1,0,1,1
6214,0.3632,0,1,1,2
6214,0.3926,1,0,1,3
6214,0.3366,1,0,1,5
6214,0.3358,1,0,1,6
6214,0.3431,1,0,1,8
6214,0.7315,1,0,1,9
6214,0.3754,0,1,1,11
6214,0.4383,1,1,1,15
6214,0.3323,1,0,1,16
6214,0.3109,1,0,1,17
6214,0.3587,0,1,1,19
6214,0.5237,1,1,1,20
6214,0.348,1,0,1,23
6214,0.4928,1,1,1,25
6214,0.5191,1,1,1,26
6214,0.4843,1,1,1,27
6214,0.4751,1,1,1,28
6214,0.3756,1,0,1,29
6214,0.4411,1,1,1,32
6214,0.5423,1,1,1,37
6214,0.3646,1,0,1,39
6214,0.4161,1,0,1,41
6214,0.3351,1,0,1,42
6214,0.3602,1,0,1,43
6214,0.3035,1,0,1,44
6214,0.3579,0,1,1,47
6214,0.4929,1,0,1,49
6214,0.3918,1,0,1,50
6214,0.374,1,0,1,51
6214,0.3691,1,0,1,52
6214,0.4005,1,1,1,53
6214,0.6756,1,0,1,54
6214,0.4311,1,0,1,56
6214,0.3856,1,1,1,59
6214,0.3357,1,1,1,60
6214,0.398,1,0,1,61
6214,0.4157,1,1,1,62
6214,0.3587,1,0,1,63
6214,0.3756,1,0,1,64
6214,0.3341,1,1,1,65
6214,0.4309,1,1,1,66
6214,0.343,1,0,1,67
6214,0.3937,1,0,1,68
6214,0.426,1,1,1,71
6214,0.3364,0,1,1,72
6214,0.4464,1,1,1,74
6214,0.3564,1,0,1,75
6214,0.3924,1,0,1,77
6214,0.3705,1,0,1,81
6214,0.4158,1,0,1,83
6214,0.4838,1,1,1,84
6214,0.3666,1,0,1,85
6214,0.5525,1,1,1,86
6214,0.5663,1,0,1,87
6214,0.4367,1,1,1,90
6214,0.4372,1,1,1,91
6214,0.3587,1,0,1,92
6214,0.3357,1,0,1,93
6214,0.3635,1,0,1,95
6214,0.4076,1,0,1,97
6214,0.3478,1,0,1,99
6214,0.381,1,1,1,100
6214,0.324,0,1,1,101
6214,0.3257,1,1,1,102
6214,0.4224,1,0,1,103
6214,0.3952,1,0,1,104
6214,0.3523,1,0,1,105
6214,0.532,1,0,1,108
6214,0.4533,1,1,1,111
6214,0.4819,1,1,1,112
6214,0.4229,1,1,1,113
6214,0.3271,1,1,1,114
6214,0.4309,1,1,1,116
6214,0.4149,1,1,1,117
6214,0.4213,1,0,1,118
6214,0.4353,1,1,1,119
6214,0.348,1,1,1,120
6214,0.4583,1,1,1,121
6214,0.4214,1,1,1,123
6214,0.4591,1,1,1,124
6214,0.4283,1,1,1,125
6214,0.3359,0,1,1,127
6214,0.354,1,1,1,0
6214,0.3628,1,1,1,1
6214,0.402,1,1,1,4
6214,0.3418,1,0,1,5
6214,0.4744,1,1,1,11
6214,0.4574,1,0,1,12
6214,0.4572,1,0,1,13
6214,0.4402,1,1,1,14
6214,0.3996,1,0,1,17
6214,0.3908,1,0,1,18
6214,0.435,1,1,1,19
6214,0.3556,0,1,1,20
6214,0.3316,1,0,1,21
6214,0.5001,1,1,1,22
6214,0.4975,1,0,1,23
6214,0.3593,1,0,1,24
6214,0.4329,1,1,1,25
6214,0.3931,1,0,1,26
6214,0.3447,1,0,1,30
6214,0.3739,1,1,1,31
6214,0.3484,1,0,1,32
6214,0.4509,1,1,1,33
6214,0.3809,1,0,1,34
6214,0.5165,1,0,1,37
6214,0.396,0,1,1,38
6214,0.4435,1,1,1,41
6214,0.4021,1,1,1,42
6214,0.3355,1,0,1,45
6214,0.3533,1,0,1,47
6214,0.3871,1,0,1,49
6214,0.423,1,0,1,50
6214,0.4076,1,0,1,52
6214,0.7253,1,1,1,53
6214,0.3656,1,0,1,54
6214,0.4674,0,1,1,55
6214,0.5237,1,1,1,57
6214,0.4848,1,1,1,59
6214,0.5605,1,1,1,60
6214,0.3752,1,0,1,61
6214,0.5765,1,0,1,62
6214,0.3405,1,0,1,63
6214,0.4529,1,1,1,64
6214,0.2781,0,1,1,70
6214,0.4321,1,1,1,72
6214,0.3591,1,1,1,73
6214,0.3587,1,1,1,74
6214,0.3548,1,0,1,75
6214,0.3897,1,0,1,76
6214,0.3429,1,0,1,77
6214,0.4207,1,1,1,78
6214,0.3311,1,0,1,80
6214,0.3873,0,1,1,81
6214,0.5094,1,1,1,82
6214,0.5488,1,1,1,83
6214,0.4191,1,1,1,84
6214,0.4234,0,1,1,86
6214,0.3732,1,0,1,91
6214,0.5454,1,1,1,92
6214,0.4998,1,0,1,93
6214,0.37,1,0,1,94
6214,0.4981,1,1,1,95
6214,0.4091,1,0,1,96
6214,0.4909,1,1,1,97
6214,0.3964,1,1,1,98
6214,0.3643,1,0,1,99
6214,0.709,1,0,1,101
6214,0.4063,1,1,1,102
6214,0.3905,1,0,1,104
6214,0.4132,1,0,1,105
6214,0.3975,1,0,1,106
6214,0.4154,1,1,1,107
6214,0.4143,1,0,1,109
6214,0.3522,1,0,1,111
6214,0.4528,1,1,1,113
6214,0.3623,1,1,1,114
6214,0.3843,1,0,1,115
6214,0.4094,0,1,1,118
6214,0.443,1,1,1,120
6214,0.4505,1,0,1,121
6214,0.3548,1,0,1,122
6214,0.3571,1,0,1,124
6214,0.3351,1,0,1,125
6214,0.4498,1,1,1,127
6214,0.3658,1,0,1,2
6214,0.3513,0,1,1,3
6214,0.4783,1,1,1,4
6214,0.3843,1,0,1,5
6214,0.399,1,0,1,7
6214,0.3582,1,0,1,14
6214,0.4116,1,1,1,16
6214,0.7047,1,1,1,18
6214,0.459,1,1,1,19
6214,0.4023,1,0,1,20
6214,0.4252,1,1,1,22
6214,0.5307,1,1,1,23
6214,0.3798,1,0,1,24
6214,0.398,1,1,1,25
6214,0.4163,1,0,1,26
6214,0.3667,1,0,1,27
6214,0.455,1,1,1,30
6214,0.409,1,1,1,32
6214,0.4399,1,1,1,33
6214,0.3944,0,1,1,34
6214,0.4082,1,1,1,35
6214,0.402,1,0,1,37
6214,0.5337,1,1,1,40
6214,0.449,1,0,1,41
6214,0.4277,0,1,1,42
6214,0.4421,1,0,1,45
6214,0.3426,1,0,1,46
6214,0.4115,1,0,1,49
6214,0.391,1,1,1,51
6214,0.4755,1,1,1,52
6214,0.3337,1,0,1,53
6214,0.4998,1,1,1,54
6214,0.3732,1,1,1,55
6214,0.3736,1,0,1,57
6214,0.3245,1,0,1,58
6214,0.3496,1,0,1,59
6214,0.4068,0,1,1,60
6214,0.3566,1,1,1,61
6214,0.3853,1,0,1,62
6214,0.4576,1,1,1,63
6214,0.4106,1,1,1,64
6214,0.4066,1,1,1,65
6214,0.3522,1,1,1,67
6214,0.3876,1,0,1,69
6214,0.4358,1,0,1,71
6214,0.533,1,1,1,73
6214,0.3998,1,1,1,75
6214,0.4014,1,1,1,76
6214,0.4235,1,0,1,78
6214,0.3907,1,0,1,79
6214,0.4533,1,0,1,80
6214,0.422,1,1,1,82
6214,0.3825,1,0,1,83
6214,0.4691,1,1,1,84
6214,0.3817,1,0,1,85
6214,0.4525,1,1,1,87
6214,0.4247,1,0,1,88
6214,0.3818,1,0,1,89
6214,0.3617,0,1,1,91
6214,0.4135,1,1,1,92
6214,0.3962,1,0,1,93
6214,0.2921,1,0,1,94
6214,0.4754,1,0,1,95
6214,0.393,1,0,1,96
6214,0.3769,1,0,1,98
6214,0.386,1,0,1,99
6214,0.3434,1,0,1,100
6214,0.7015,1,1,1,101
6214,0.4353,1,0,1,103
6214,0.386,1,0,1,104
6214,0.3316,1,0,1,105
6214,0.4299,1,1,1,106
6214,0.5102,1,1,1,108
6214,0.4646,1,0,1,109
6214,0.3402,1,0,1,110
6214,0.358,1,1,1,111
6214,0.3411,1,1,1,112
6214,0.4472,1,1,1,113
6214,0.337,1,1,1,117
6214,0.309,0,1,1,119
6214,0.5173,1,1,1,122
6214,0.394,1,0,1,124
6214,0.4408,1,0,1,125
6214,0.3392,1,0,1,127
6253,0.536,1,0,1,0
6253,0.456,1,1,1,2
6253,0.441,1,0,1,3
6253,0.58,1,0,1,4
6253,0.364,1,0,1,5
6253,0.539,1,1,1,6
6253,0.365,1,1,1,7
6253,0.408,1,0,1,8
6253,0.582,1,1,1,9
6253,0.452,1,1,1,11
6253,0.529,1,1,1,12
6253,0.491,1,1,1,13
6253,0.535,0,1,1,14
6253,0.672,1,0,1,15
6253,0.4,1,0,1,16
6253,0.451,1,1,1,18
6253,0.498,1,0,1,19
6253,0.587,1,1,1,20
6253,0.454,1,0,1,21
6253,0.761,1,1,1,23
6253,0.681,1,0,1,25
6253,0.463,1,0,1,27
6253,0.501,1,1,1,28
6253,0.457,1,1,1,29
6253,0.39,1,0,1,30
6253,0.363,1,0,1,31
6253,0.583,1,1,1,32
6253,0.582,1,0,1,33
6253,0.402,1,1,1,34
6253,0.359,1,1,1,38
6253,0.453,1,0,1,39
6253,0.492,1,0,1,40
6253,0.721,1,0,1,44
6253,0.472,1,0,1,46
6253,0.495,1,1,1,47
6253,0.532,1,0,1,48
6253,0.452,1,1,1,49
6253,0.37,1,1,1,50
6253,0.357,1,1,1,53
6253,0.451,1,0,1,54
6253,0.452,1,1,1,55
6253,0.513,1,0,1,56
6253,0.411,1,0,1,60
6253,0.407,1,1,1,61
6253,0.533,1,1,1,64
6253,0.354,1,0,1,65
6253,0.764,1,1,1,66
6253,0.498,1,0,1,68
6253,0.63,1,1,1,71
6253,0.582,1,1,1,72
6253,0.444,1,1,1,73
6253,0.417,1,1,1,74
6253,0.497,1,1,1,78
6253,0.539,1,0,1,79
6253,0.416,1,0,1,80
6253,0.492,1,1,1,83
6253,0.635,1,0,1,84
6253,0.5,1,0,1,85
6253,0.447,1,0,1,86
6253,0.539,1,1,1,89
6253,0.49,1,0,1,92
6253,0.408,1,1,1,93
6253,0.4,1,1,1,94
6253,0.544,1,1,1,95
6253,0.535,1,0,1,97
6253,0.442,1,0,1,98
6253,0.447,1,0,1,100
6253,0.486,1,0,1,102
6253,0.41,1,0,1,103
6253,0.405,1,0,1,104
6253,0.417,1,1,1,105
6253,0.446,1,0,1,107
6253,0.535,1,1,1,108
6253,0.444,1,1,1,109
6253,0.451,1,0,1,111
6253,0.533,1,0,1,112
6253,0.676,1,1,1,117
6253,0.445,1,0,1,118
6253,0.497,1,1,1,119
6253,0.454,1,0,1,120
6253,0.486,1,0,1,123
6253,0.45,1,1,1,124
6253,0.411,1,1,1,125
6253,0.442,1,1,1,127
6253,0.608,1,0,1,0
6253,0.454,1,1,1,1
6253,0.4,1,1,1,3
6253,0.447,1,1,1,4
6253,0.534,1,0,1,5
6253,0.582,1,1,1,8
6253,0.404,1,0,1,10
6253,0.411,1,1,1,12
6253,0.447,1,0,1,13
6253,0.404,0,1,1,14
6253,0.533,1,1,1,17
6253,0.675,1,1,1,18
6253,0.446,1,1,1,20
6253,0.464,1,0,1,21
6253,0.377,1,1,1,23
6253,0.453,1,1,1,24
6253,0.446,1,0,1,25
6253,0.535,1,0,1,26
6253,0.622,1,1,1,27
6253,0.541,1,0,1,28
6253,0.402,1,1,1,29
6253,0.361,1,0,1,30
6253,0.522,1,0,1,31
6253,0.673,1,0,1,32
6253,0.525,1,0,1,33
